ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
195,"",11,4,Top50 position (#6),2005-01-01,,НПО 'Сатурн',Рыбинск,"IBM, КРОК",128,0,0,64,4.096,768000.0,922000.0,140000,Linpack,МФлоп/с,128x Intel Xeon EM64T (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 922000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: InfiniBand
224,"",12,5,Top50 position (#6),2005-01-01,,,,"IBM, КРОК",128,0,0,2,256.0,642000.0,972800.0,,Linpack,МФлоп/с,128x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 972800.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
214,T-Edge152,13,6,Top50 position (#6),2005-01-01,,Paradigm Geophysical,Москва,Т‑Платформы,152,0,0,76,4.096,592800.0,1033600.0,174000,Linpack,МФлоп/с,152x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 152 | Количество CPU: 152 | Rpeak (МФлоп/с): 1033600.0,ОС: RedHat Enterprise Linux 3 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
256,Армкластер,14,,Top50 position (#6),2004-01-01,,ИПИА,Ереван,"ИПИА НАН РА, C.I.Technology, Институт системного программирования РАН (ИСП РАН)",128,0,0,64,2.048,523400.0,783360.0,110080,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",Myrinet 2000,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 783360.0,Семейство коммуникационной сети: Myrinet | ОС: RedHat 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
141,"",15,7,Top50 position (#6),2004-01-01,,НИВЦ,Москва,Hewlett‑Packard,160,0,0,80,4.0,512000.0,704000.0,160000,Linpack,МФлоп/с,160x AMD Opteron 248 (1 cores),"","",InfiniBand,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 160 | Количество CPU: 160 | Rpeak (МФлоп/с): 704000.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Fast Ethernet | Коммуникационная сеть: InfiniBand
61,СКИФ K-500,16,9,Top50 position (#6),2003-01-01,,ОИПИ,Минск,СКИФ,128,0,0,64,2.0,475300.0,716800.0,123000,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",SCI,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 716800.0,Семейство коммуникационной сети: SCI | ОС: RedHat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
237,"",17,10,Top50 position (#6),2005-01-01,,Landmark,Москва,"IBM, Verysel‑проекты",86,0,0,43,4.0,439600.0,619200.0,,Linpack,МФлоп/с,84x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 86 | Количество CPU: 86 | Rpeak (МФлоп/с): 619200.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
266,СКИФ T-Forge48,18,,Top50 position (#6),2007-01-01,2007-09-25,НИВЦ,Москва,Т‑Платформы,48,0,0,24,16.384,439500.0,499200.0,215000,Linpack,МФлоп/с,48x AMD Opteron 285 (2 cores),"","",QLogic InfiniPath,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 96 | Количество CPU: 48 | Rpeak (МФлоп/с): 499200.0,ОС: SUSE Linux Enterprise Server 10 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: QLogic InfiniPath
268,СКИФ T-Forge48,19,,Top50 position (#6),2007-01-01,2007-09-25,НИВЦ,Москва,Т‑Платформы,48,0,0,24,16.384,432000.0,499200.0,215000,Linpack,МФлоп/с,48x AMD Opteron 285 (2 cores),"","",QLogic InfiniPath,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 96 | Количество CPU: 48 | Rpeak (МФлоп/с): 499200.0,ОС: SUSE Linus Enterprise Server 10 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: QLogic InfiniPath
259,Kraftway G-Scale b-Series,20,,Top50 position (#6),2006-01-01,,Центр Исследований и Экспертизы,Москва,"собственная сборка на платформе Bull, Kraftway Corporation Pls.",32,0,0,4,256.0,377000.0,410000.0,150000,Linpack,МФлоп/с,32x Intel Itanium 2 (1 cores),"","","QsNet, InfiniBand, BULL FAME NUMA intercnection",Fast Ethernet,Fast Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 32 | Rpeak (МФлоп/с): 410000.0,"Семейство коммуникационной сети: QsNet | ОС: Linux Bull Advanced Linux v4 build 5.1 Ядро ОС: 2.6.18-B64k.1.7 | Транспортная сеть: Fast Ethernet | Сервисная сеть: Fast Ethernet | Область применения: Исследования | Коммуникационная сеть: QsNet, InfiniBand, BULL FAME NUMA intercnection"
254,"",21,12,Top50 position (#6),2006-01-01,,,,Hewlett‑Packard,76,0,0,38,4.0,364800.0,486400.0,,Linpack,МФлоп/с,76x Intel Itanium 2 (1 cores),"","",InfiniBand,н/д,н/д,Наука и образование,н/д,Количество ядер: 76 | Количество CPU: 76 | Rpeak (МФлоп/с): 486400.0,Семейство коммуникационной сети: InfiniBand | ОС: HP-UX | Область применения: Наука и образование | Коммуникационная сеть: InfiniBand
239,"",22,13,Top50 position (#6),2005-01-01,,Schlumberger,Москва,"IBM, X‑COM",100,0,0,50,2.0,350300.0,586000.0,,Linpack,МФлоп/с,96x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 104 | Количество CPU: 104 | Rpeak (МФлоп/с): 586000.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
196,"",23,14,Top50 position (#6),2005-01-01,,,,Hewlett‑Packard,208,0,0,4,128.0,349600.0,699200.0,,Linpack,МФлоп/с,64x HP PA-RISC 8800 (2 cores) / 64x HP PA-RISC 8700 (1 cores) / 48x HP PA-RISC 8700+ (1 cores) / 32x HP PA-8600 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 208 | Количество CPU: 208 | Rpeak (МФлоп/с): 699200.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
261,"",24,,Top50 position (#6),2006-01-01,,ПНВП 'ЮСТАР',Киев,"Медиа Меджик, ПНВП 'ЮСТАР'",20,0,0,10,4.096,348200.0,480000.0,68500,Linpack,МФлоп/с,20x Intel Xeon 5160 (2 cores),"","",InfiniBand,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 40 | Количество CPU: 20 | Rpeak (МФлоп/с): 480000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 4.4 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: InfiniBand
191,"",25,15,Top50 position (#6),2005-01-01,,,,IBM,64,0,0,2,224.0,342400.0,486400.0,,Linpack,МФлоп/с,64x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
221,"",26,16,Top50 position (#6),2004-01-01,,,,"IBM, КРОК",64,0,0,3,128.0,342400.0,486400.0,,Linpack,МФлоп/с,32x IBM POWER4+ (2 cores) / 16x IBM POWER4+ (2 cores) / 16x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
269,T-Edge32,27,,Top50 position (#6),2007-01-01,,Физический факультет,Москва,Т‑Платформы,32,0,0,16,8.192,334300.0,409600.0,120000,Linpack,МФлоп/с,32x Intel Xeon 5060 (2 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 32 | Rpeak (МФлоп/с): 409600.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat Enterprise Linux AS 4 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: InfiniBand
234,"",28,18,Top50 position (#6),2005-01-01,,ТатНефтеГеофизика,Бугульма,"IBM, ROY Int",68,0,0,34,4.0,305900.0,489600.0,,Linpack,МФлоп/с,52x Intel Xeon EM64T (1 cores) / 16x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 489600.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
233,"",29,19,Top50 position (#6),2005-01-01,,СевМорНефтеГеофизика,Москва,"INLINE Group, IBM",66,0,0,33,2.0,291000.0,475200.0,,Linpack,МФлоп/с,2x Intel Xeon EM64T (1 cores) / 64x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 68 | Количество CPU: 68 | Rpeak (МФлоп/с): 475200.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
238,"",30,20,Top50 position (#6),2005-01-01,,Petroalliance,Москва,"IBM, Verysel‑проекты",72,0,0,36,2.0,287900.0,460800.0,,Linpack,МФлоп/с,64x Intel Xeon EM64T (1 cores) / 8x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 460800.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
250,T-Edge64,31,21,Top50 position (#6),2006-01-01,,Кыргизско Российский Славянский Университет,Бишкек,Т‑Платформы,64,0,0,32,2.048,286700.0,384000.0,80000,Linpack,МФлоп/с,64x Intel Xeon EM64T (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 384000.0,Семейство коммуникационной сети: Myrinet | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: Myrinet
198,"",32,22,Top50 position (#6),2005-01-01,,,,Hewlett‑Packard,128,0,0,2,128.0,281600.0,563200.0,,Linpack,МФлоп/с,128x HP PA-RISC 8900 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 563200.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
149,СКИТ-2 (ic uCube x64),33,23,Top50 position (#6),2004-01-01,,Институт кибернетики им. В.М. Глушкова,Киев,"Институт Кибернетики НАН Украины, ПНВП 'ЮСТАР'",64,0,0,32,2.0,278300.0,358400.0,84800,Linpack,МФлоп/с,64x Intel Itanium 2 (1 cores),"","",SCI,Fast Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 358400.0,Семейство коммуникационной сети: SCI | ОС: Red Hat Enterprise Linux AS 3 | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
251,T-Forge 34,34,24,Top50 position (#6),2006-01-01,,Якутский Государственный Университет,Якутск,Т‑Платформы,34,0,0,17,8.192,278200.0,326400.0,110000,Linpack,МФлоп/с,34x AMD Opteron 280 (2 cores),"","",InfiniBand,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 34 | Количество CPU: 34 | Rpeak (МФлоп/с): 326400.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: InfiniBand
200,"",35,25,Top50 position (#6),2005-01-01,,,,Hewlett‑Packard,148,0,0,4,96.0,278000.0,556000.0,,Linpack,МФлоп/с,96x HP PA-RISC 8800 (2 cores) / 32x HP PA-RISC 8700+ (1 cores) / 20x HP PA-RISC 8700 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 148 | Количество CPU: 148 | Rpeak (МФлоп/с): 556000.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
213,Infinity,36,26,Top50 position (#6),2004-01-01,,Суперкомпьютерный центр,Челябинск,Т‑Платформы,52,0,0,26,2.0,270100.0,333200.0,60000,Linpack,МФлоп/с,52x Intel Xeon EM64T (1 cores),"","",Infiniband (PCI-Express),н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 52 | Количество CPU: 52 | Rpeak (МФлоп/с): 333200.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Infiniband (PCI-Express)
252,T-Forge 48,37,27,Top50 position (#6),2006-01-01,,Научно‑исследовательский институт прикладной акустики,Дубна,Т‑Платформы,52,0,0,26,4.096,270000.0,360000.0,98000,Linpack,МФлоп/с,52x AMD Opteron 265 (2 cores),"","",Gigabit Ethernet,СКИФ-ServNet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 48 | Количество CPU: 48 | Rpeak (МФлоп/с): 360000.0,ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
178,кластер Стрела,38,28,Top50 position (#6),2004-01-01,,ООО 'Стрела',Снежинск,Собственная сборка,66,0,0,33,4.096,261800.0,390400.0,110000,Linpack,МФлоп/с,40x Intel Xeon (1 cores) / 26x Intel Xeon EM64T (1 cores),"","",InfiniBand,Fast Ethernet,Fast Ethernet,Исследования,н/д,Количество ядер: 66 | Количество CPU: 66 | Rpeak (МФлоп/с): 390400.0,Семейство коммуникационной сети: InfiniBand | ОС: Red Hat Enterprise Linux AS 3 | Транспортная сеть: Fast Ethernet | Сервисная сеть: Fast Ethernet | Область применения: Исследования | Коммуникационная сеть: InfiniBand
192,"",39,29,Top50 position (#6),2005-01-01,,,,IBM,48,0,0,2,96.0,256800.0,486400.0,,Linpack,МФлоп/с,48x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 48 | Количество CPU: 48 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
197,"",40,30,Top50 position (#6),2005-01-01,,,,Hewlett‑Packard,144,0,0,3,128.0,253600.0,507200.0,,Linpack,МФлоп/с,64x HP PA-RISC 8800 (2 cores) / 48x HP PA-RISC 8700+ (1 cores) / 32x HP PA-8600 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 144 | Количество CPU: 144 | Rpeak (МФлоп/с): 507200.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
132,ЕС1710-03,41,31,Top50 position (#6),2003-01-01,,отдел высокопроизводительных вычислительных систем,Москва,"ОАО 'НИЦЭВТ', СКИФ",72,0,0,36,2.0,253000.0,403200.0,94080,Linpack,МФлоп/с,72x Intel Xeon (1 cores),"","",SCI,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 403200.0,Семейство коммуникационной сети: SCI | ОС: Red Hat Linux 7.3 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
235,"",42,32,Top50 position (#6),2005-01-01,,ТатНефтеГеофизика,Бугульма,"IBM, ROY Int",56,0,0,28,4.0,251900.0,403200.0,,Linpack,МФлоп/с,52x Intel Xeon EM64T (1 cores) / 4x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 60 | Количество CPU: 60 | Rpeak (МФлоп/с): 403200.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
257,"",43,,Top50 position (#6),2007-01-01,,МЭИ (ТУ),Москва,"Sun Microsystems, Т‑Платформы",34,0,0,17,4.096,231600.0,281600.0,78000,Linpack,МФлоп/с,32x AMD Opteron (1 cores) / 2x AMD Opteron (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 66 | Количество CPU: 34 | Rpeak (МФлоп/с): 281600.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Enterprise server | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: InfiniBand
150,T-Edge64,44,33,Top50 position (#6),2005-01-01,,ЗАО Саровские Лаборатории,Саров,Т‑Платформы,64,0,0,32,2.0,219200.0,358400.0,60000,Linpack,МФлоп/с,64x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 358400.0,ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
190,"",45,34,Top50 position (#6),2005-01-01,,,,IBM,64,0,0,2,128.0,214000.0,486400.0,,Linpack,МФлоп/с,64x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
199,"",47,36,Top50 position (#6),2005-01-01,,,,Hewlett‑Packard,120,0,0,2,120.0,210000.0,420000.0,,Linpack,МФлоп/с,120x HP PA-RISC 8700 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 120 | Количество CPU: 120 | Rpeak (МФлоп/с): 420000.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
166,"",48,37,Top50 position (#6),2004-01-01,,,,IBM,64,0,0,2,64.0,209000.0,486400.0,,Linpack,МФлоп/с,64x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
201,"",49,38,Top50 position (#6),2005-01-01,,,,Hewlett‑Packard,64,0,0,2,64.0,204800.0,409600.0,,Linpack,МФлоп/с,64x Intel Itanium 2 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 409600.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
