ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
134,СКИФ К-1000,1,1,Top50 position (#1),2004-01-01,,ОИПИ,Минск,СКИФ,576,0,0,288,4.0,2032000.0,2534400.0,274000,Linpack,МФлоп/с,576x AMD Opteron 248 (1 cores),"","",InfiniBand,СКИФ-ServNet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 576 | Количество CPU: 576 | Rpeak (МФлоп/с): 2534400.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 8 + SP3 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: InfiniBand
117,МВС-15000БМ,2,2,Top50 position (#1),2004-01-01,2005-04-05,Межведомственный суперкомпьютерный центр,Москва,"ФГУП 'Квант', ИПМ им. М.В.Келдыша РАН, МСЦ",336,0,0,168,4.0,1401000.0,2150400.0,280000,Linpack,МФлоп/с,336x IBM PowerPC 970 (1 cores),"","",Myrinet,н/д,2xGigabit Ethernet,Наука и образование,н/д,Количество ядер: 336 | Количество CPU: 336 | Rpeak (МФлоп/с): 2150400.0,Семейство коммуникационной сети: Myrinet | Область применения: Наука и образование | Транспортная сеть: 2xGigabit Ethernet | Коммуникационная сеть: Myrinet
58,МВС-1000М,3,3,Top50 position (#1),2001-01-01,2005-04-05,Межведомственный суперкомпьютерный центр,Москва,"ФГУП 'Квант', ИПМ им. М.В.Келдыша РАН, МСЦ",768,0,0,384,1.0,734600.0,1176600.0,,Linpack,МФлоп/с,768x HP Alpha 21264A (1 cores),"","",Myrinet 2000,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 768 | Количество CPU: 768 | Rpeak (МФлоп/с): 1176600.0,Семейство коммуникационной сети: Myrinet | ОС: RedHat Linux 6.2 | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: Myrinet 2000 | Область применения: Наука и образование
141,"",4,4,Top50 position (#1),2004-01-01,,НИВЦ,Москва,Hewlett‑Packard,160,0,0,80,4.0,512000.0,704000.0,160000,Linpack,МФлоп/с,160x AMD Opteron 248 (1 cores),"","",InfiniBand,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 160 | Количество CPU: 160 | Rpeak (МФлоп/с): 704000.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Fast Ethernet | Коммуникационная сеть: InfiniBand
64,ArmCluster,5,5,Top50 position (#1),2004-01-01,2007-04-11,ИПИА,Ереван,"ИПИА НАН РА, C.I.Technology, Институт системного программирования РАН (ИСП РАН)",128,0,0,64,1.0,483600.0,783360.0,81600,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 783360.0,Семейство коммуникационной сети: Myrinet | ОС: Red Hat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: Myrinet | Область применения: Наука и образование
122,"",7,7,Top50 position (#1),2003-01-01,2007-04-11,СберБанк,Москва,Hewlett‑Packard,0,0,0,0,0.0,438600.0,768000.0,,Linpack,МФлоп/с,0x HP PA-RISC (1 cores),"","",н/д,н/д,н/д,Финансы,н/д,Количество ядер: 256 | Количество CPU: 256 | Rpeak (МФлоп/с): 768000.0,Область применения: Финансы
132,ЕС1710-03,8,8,Top50 position (#1),2003-01-01,,отдел высокопроизводительных вычислительных систем,Москва,"ОАО 'НИЦЭВТ', СКИФ",72,0,0,36,2.0,253000.0,403200.0,94080,Linpack,МФлоп/с,72x Intel Xeon (1 cores),"","",SCI,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 403200.0,Семейство коммуникационной сети: SCI | ОС: Red Hat Linux 7.3 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
136,Южно-Уральский,9,9,Top50 position (#1),2004-01-01,2005-04-05,Южно‑Уральский государственный университет,Челябинск,Т‑Платформы,36,0,0,18,2.0,180300.0,230400.0,60000,Linpack,МФлоп/с,36x Intel Xeon EM64T (1 cores),"","",Infiniband (PCI-Express),н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 36 | Количество CPU: 36 | Rpeak (МФлоп/с): 230400.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Infiniband (PCI-Express)
123,Стрела,10,10,Top50 position (#1),2004-01-01,2005-04-05,ООО 'Стрела',Снежинск,Собственная сборка,40,0,0,20,1.0,118000.0,224000.0,,Linpack,МФлоп/с,40x Intel Pentium IV (1 cores),"","",InfiniBand,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 40 | Количество CPU: 40 | Rpeak (МФлоп/с): 224000.0,Семейство коммуникационной сети: InfiniBand | Транспортная сеть: Fast Ethernet | Область применения: Наука и образование | Коммуникационная сеть: InfiniBand
54,leo,11,11,Top50 position (#1),2003-01-01,,НИВЦ,Москва,Собственная сборка,32,0,0,16,2.0,104300.0,166400.0,60000,Linpack,МФлоп/с,32x Intel Xeon (1 cores),"","",SCI,СКИФ-ServNet,Fast Ethernet,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 166400.0,Семейство коммуникационной сети: SCI | ОС: RedHat Linux 7.3 | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
119,"",12,12,Top50 position (#1),2004-12-07,,Межведомственный суперкомпьютерный центр,Москва,Hewlett‑Packard,0,0,0,0,0.0,99200.0,141000.0,85000,Linpack,МФлоп/с,0x HP PA-8600 (1 cores),"","",н/д,н/д,н/д,Наука и образование,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 141000.0,ОС: HP-UX 11.0 | Область применения: Наука и образование
142,ic uCube x32,13,13,Top50 position (#1),2004-01-01,2005-04-05,Институт кибернетики им. В.М. Глушкова,Киев,"Институт Кибернетики НАН Украины, ПНВП 'ЮСТАР'",32,0,0,16,1.0,99000.0,166300.0,43000,Linpack,МФлоп/с,32x Intel Xeon (1 cores),"","",SCI,Fast Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 166300.0,Семейство коммуникационной сети: SCI | ОС: ALTLinux sisyphus | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
75,"",14,14,Top50 position (#1),2004-12-07,,Центр Кластерных Технологий,Москва,Т‑Платформы,32,0,0,16,2.0,73000.0,115000.0,,Linpack,МФлоп/с,32x AMD Opteron 244 (1 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 115000.0,ОС: SuSE Linux Enterprise Server | Коммуникационная сеть: Gigabit Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Семейство коммуникационной сети: Ethernet
126,T-Forge20HB,15,15,Top50 position (#1),2004-01-01,,Центр Кластерных Технологий,Москва,Т‑Платформы,20,0,0,10,2.0,72450.0,88000.0,46080,Linpack,МФлоп/с,20x AMD Opteron 248 (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 20 | Количество CPU: 20 | Rpeak (МФлоп/с): 88000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: InfiniBand
73,"",16,16,Top50 position (#1),2004-01-01,,Институт биоорганической химии,Москва,ООО 'ДАТА Технологии',32,0,0,16,1.0,71000.0,128000.0,41000,Linpack,МФлоп/с,32x AMD Athlon MP 2800+ (1 cores),"","",Myrinet,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 128000.0,Семейство коммуникационной сети: Myrinet | ОС: RedHat 7.3 | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: Myrinet | Область применения: Наука и образование
139,МВС1000/17ЕК,17,17,Top50 position (#1),2003-01-01,,ИММ,Екатеринбург,ФГУП 'Квант',32,0,0,16,2.0,68000.0,163000.0,40000,Linpack,МФлоп/с,32x Intel Xeon (1 cores),"","",2xGigabit Ethernet,н/д,н/д,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 163000.0,ОС: Linux | Область применения: Наука и образование | Коммуникационная сеть: 2xGigabit Ethernet | Семейство коммуникационной сети: Ethernet
