ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
64,ArmCluster,5,5,Top50 position (#2),2004-01-01,2007-04-11,ИПИА,Ереван,"ИПИА НАН РА, C.I.Technology, Институт системного программирования РАН (ИСП РАН)",128,0,0,64,1.0,483600.0,783360.0,81600,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 783360.0,Семейство коммуникационной сети: Myrinet | ОС: Red Hat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: Myrinet | Область применения: Наука и образование
61,СКИФ K-500,6,6,Top50 position (#2),2003-01-01,,ОИПИ,Минск,СКИФ,128,0,0,64,2.0,475300.0,716800.0,123000,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",SCI,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 716800.0,Семейство коммуникационной сети: SCI | ОС: RedHat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
122,"",7,7,Top50 position (#2),2003-01-01,2007-04-11,СберБанк,Москва,Hewlett‑Packard,0,0,0,0,0.0,438600.0,768000.0,,Linpack,МФлоп/с,0x HP PA-RISC (1 cores),"","",н/д,н/д,н/д,Финансы,н/д,Количество ядер: 256 | Количество CPU: 256 | Rpeak (МФлоп/с): 768000.0,Область применения: Финансы
149,СКИТ-2 (ic uCube x64),8,,Top50 position (#2),2004-01-01,,Институт кибернетики им. В.М. Глушкова,Киев,"Институт Кибернетики НАН Украины, ПНВП 'ЮСТАР'",64,0,0,32,2.0,278300.0,358400.0,84800,Linpack,МФлоп/с,64x Intel Itanium 2 (1 cores),"","",SCI,Fast Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 358400.0,Семейство коммуникационной сети: SCI | ОС: Red Hat Enterprise Linux AS 3 | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
132,ЕС1710-03,9,8,Top50 position (#2),2003-01-01,,отдел высокопроизводительных вычислительных систем,Москва,"ОАО 'НИЦЭВТ', СКИФ",72,0,0,36,2.0,253000.0,403200.0,94080,Linpack,МФлоп/с,72x Intel Xeon (1 cores),"","",SCI,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 403200.0,Семейство коммуникационной сети: SCI | ОС: Red Hat Linux 7.3 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
151,T-Edge48,10,,Top50 position (#2),2005-01-01,2006-04-04,Paradigm Geophysical,Москва,Т‑Платформы,48,0,0,24,4.0,219500.0,312800.0,100000,Linpack,МФлоп/с,48x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 48 | Количество CPU: 48 | Rpeak (МФлоп/с): 312800.0,ОС: Redhat Enterprise Linux AS 3 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
150,T-Edge64,11,,Top50 position (#2),2005-01-01,,ЗАО Саровские Лаборатории,Саров,Т‑Платформы,64,0,0,32,2.0,219200.0,358400.0,60000,Linpack,МФлоп/с,64x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 358400.0,ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
166,"",12,,Top50 position (#2),2004-01-01,,,,IBM,64,0,0,2,64.0,209000.0,486400.0,,Linpack,МФлоп/с,64x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
174,Южно-Уральский,13,,Top50 position (#2),2004-01-01,2006-04-04,Южно‑Уральский государственный университет,Челябинск,Т‑Платформы,36,0,0,18,2.0,186800.0,230400.0,60000,Linpack,МФлоп/с,36x Intel Xeon EM64T (1 cores),"","",Infiniband (PCI-Express),н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 36 | Количество CPU: 36 | Rpeak (МФлоп/с): 230400.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Infiniband (PCI-Express)
169,Стрела,15,,Top50 position (#2),2004-01-01,2005-09-20,ООО 'Стрела',Снежинск,Собственная сборка,40,0,0,20,2.0,153800.0,224000.0,60000,Linpack,МФлоп/с,40x Intel Pentium IV (1 cores),"","",InfiniBand,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 40 | Количество CPU: 40 | Rpeak (МФлоп/с): 224000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Fast Ethernet | Область применения: Наука и образование | Коммуникационная сеть: InfiniBand
148,СКИТ-1 (ic uCube x32),17,,Top50 position (#2),2004-01-01,2006-04-04,Институт кибернетики им. В.М. Глушкова,Киев,"Институт Кибернетики НАН Украины, ПНВП 'ЮСТАР'",32,0,0,16,1.024,112600.0,170200.0,41700,Linpack,МФлоп/с,32x Intel Xeon (1 cores),"","",SCI,Fast Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 170200.0,Семейство коммуникационной сети: SCI | ОС: ALTLinux sisyphus | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
162,"",18,,Top50 position (#2),2004-01-01,2005-09-20,,,IBM,32,0,0,2,64.0,107000.0,243200.0,,Linpack,МФлоп/с,32x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 243200.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
163,"",19,,Top50 position (#2),2004-01-01,2006-04-04,,,IBM,32,0,0,2,96.0,107000.0,243200.0,,Linpack,МФлоп/с,32x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 243200.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
164,"",20,,Top50 position (#2),2004-01-01,2005-09-20,,,IBM,32,0,0,2,64.0,107000.0,243200.0,,Linpack,МФлоп/с,32x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 243200.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
165,0,21,,Top50 position (#2),2004-01-01,,,,IBM,32,0,0,2,64.0,107000.0,243200.0,,Linpack,МФлоп/с,32x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 243200.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
54,leo,22,11,Top50 position (#2),2003-01-01,,НИВЦ,Москва,Собственная сборка,32,0,0,16,2.0,104300.0,166400.0,60000,Linpack,МФлоп/с,32x Intel Xeon (1 cores),"","",SCI,СКИФ-ServNet,Fast Ethernet,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 166400.0,Семейство коммуникационной сети: SCI | ОС: RedHat Linux 7.3 | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
147,"",23,,Top50 position (#2),2004-01-01,2005-09-20,ИММ,Екатеринбург,Собственная сборка,50,0,0,25,2.048,101500.0,306000.0,70000,Linpack,МФлоп/с,50x Intel Xeon (1 cores),"","",Gigabit Ethernet,н/д,н/д,Наука и образование,н/д,Количество ядер: 50 | Количество CPU: 50 | Rpeak (МФлоп/с): 306000.0,ОС: Linux | Область применения: Наука и образование | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
119,"",24,12,Top50 position (#2),2004-12-07,,Межведомственный суперкомпьютерный центр,Москва,Hewlett‑Packard,0,0,0,0,0.0,99200.0,141000.0,85000,Linpack,МФлоп/с,0x HP PA-8600 (1 cores),"","",н/д,н/д,н/д,Наука и образование,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 141000.0,ОС: HP-UX 11.0 | Область применения: Наука и образование
146,Кластер инженерных расчетов,25,,Top50 position (#2),2004-01-01,,Центр Обработки Данных,Санкт-Петербург,"OLLY, Aquarius",26,0,0,13,4.096,89000.0,114000.0,53000,Linpack,МФлоп/с,2x AMD Opteron 248 (1 cores) / 24x AMD Opteron 248 (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 26 | Количество CPU: 26 | Rpeak (МФлоп/с): 114000.0,Семейство коммуникационной сети: Myrinet | ОС: SuSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: Myrinet
126,T-Forge20HB,27,15,Top50 position (#2),2004-01-01,,Центр Кластерных Технологий,Москва,Т‑Платформы,20,0,0,10,2.0,72450.0,88000.0,46080,Linpack,МФлоп/с,20x AMD Opteron 248 (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 20 | Количество CPU: 20 | Rpeak (МФлоп/с): 88000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: InfiniBand
139,МВС1000/17ЕК,29,17,Top50 position (#2),2003-01-01,,ИММ,Екатеринбург,ФГУП 'Квант',32,0,0,16,2.0,68000.0,163000.0,40000,Linpack,МФлоп/с,32x Intel Xeon (1 cores),"","",2xGigabit Ethernet,н/д,н/д,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 163000.0,ОС: Linux | Область применения: Наука и образование | Коммуникационная сеть: 2xGigabit Ethernet | Семейство коммуникационной сети: Ethernet
130,"",30,18,Top50 position (#2),2003-01-01,2005-09-20,ИВМ,Москва,"Hewlett‑Packard, Ай‑Теко",16,0,0,8,2.0,65400.0,83000.0,40000,Linpack,МФлоп/с,16x Intel Itanium 2 (1 cores),"","",Myrinet 2000,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 83000.0,Семейство коммуникационной сети: Myrinet | ОС: Linux RedHat Advanced Server 2.1 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
155,"",31,,Top50 position (#2),2003-01-01,,,,IBM,0,0,0,0,0.0,60700.0,140800.0,,Linpack,МФлоп/с,0x IBM POWER4 (2 cores),"","",н/д,н/д,н/д,Исследования,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 140800.0,ОС: AIX | Область применения: Исследования
118,CCCluster,32,19,Top50 position (#2),2003-01-01,,Вычислительный центр имени А.А. Дородницына,Москва,"Институт системного программирования РАН (ИСП РАН), C.I.Technology",16,0,0,8,4.0,59270.0,83200.0,58000,Linpack,МФлоп/с,16x Intel Xeon (1 cores),"","",Myrinet 2000,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 83200.0,Семейство коммуникационной сети: Myrinet | ОС: Red Hat Linux 9.0 | Транспортная сеть: Fast Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
62,Первенец-M,33,20,Top50 position (#2),2002-01-01,,ИПС,Переславль-Залесский,СКИФ,32,0,0,16,1.0,57000.0,98000.0,,Linpack,МФлоп/с,32x AMD Athlon MP 1800+ (1 cores),"","",SCI,СКИФ-ServNet,Fast Ethernet,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 98000.0,Семейство коммуникационной сети: SCI | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
127,T-Forge16,34,21,Top50 position (#2),2004-01-01,,,,Т‑Платформы,16,0,0,8,8.0,53670.0,70400.0,86016,Linpack,МФлоп/с,16x AMD Opteron 248 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Исследования,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 70400.0,ОС: SUSE Linux Enterprise Server 8 | Область применения: Исследования | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
160,"",35,,Top50 position (#2),2004-01-01,2005-09-20,Ингосстрах,Москва,IBM,16,0,0,2,16.0,52400.0,121600.0,,Linpack,МФлоп/с,16x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Страхование,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 121600.0,ОС: AIX | Область применения: Страхование | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
161,"",36,,Top50 position (#2),2004-01-01,,КРОК,Москва,IBM,0,0,0,0,0.0,52400.0,121600.0,,Linpack,МФлоп/с,0x IBM POWER4+ (2 cores),"","",н/д,н/д,н/д,н/д,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 121600.0,ОС: AIX
60,Myrin,37,22,Top50 position (#2),2002-01-01,,ОИПИ,Минск,СКИФ,14,0,0,7,0.512,51880.0,78400.0,27020,Linpack,МФлоп/с,14x Intel Xeon (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 14 | Количество CPU: 14 | Rpeak (МФлоп/с): 78400.0,Семейство коммуникационной сети: Myrinet | ОС: RedHat Linux 8.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: Myrinet | Область применения: Исследования
72,"",38,23,Top50 position (#2),2003-01-01,,Институт биоорганической химии,Москва,ООО 'ДАТА Технологии',24,0,0,12,1.0,48160.0,86400.0,37000,Linpack,МФлоп/с,24x AMD Athlon MP 2200+ (1 cores),"","",Gigabit Ethernet,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 24 | Количество CPU: 24 | Rpeak (МФлоп/с): 86400.0,ОС: RedHat 7.3 | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: Gigabit Ethernet | Область применения: Наука и образование | Семейство коммуникационной сети: Ethernet
135,"",40,25,Top50 position (#2),2004-01-01,,НИИ физической и органической химии,Ростов-на-Дону,Собственная сборка,14,0,0,14,1.5,42200.0,55000.0,40000,Linpack,МФлоп/с,10x Intel Pentium IV (1 cores) / 4x Intel Pentium IV (1 cores),"","",Gigabit Ethernet,н/д,н/д,Наука и образование,н/д,Количество ядер: 14 | Количество CPU: 14 | Rpeak (МФлоп/с): 55000.0,ОС: RedHat Linux 9 | Область применения: Наука и образование | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
152,"",41,,Top50 position (#2),2004-01-01,,Банк Москвы,Москва,IBM,16,0,0,2,8.0,40600.0,96000.0,,Linpack,МФлоп/с,16x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 96000.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
153,"",42,,Top50 position (#2),2004-01-01,,,,IBM,16,0,0,2,8.0,40600.0,96000.0,,Linpack,МФлоп/с,16x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 96000.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
156,"",43,,Top50 position (#2),2004-01-01,,,,IBM,0,0,0,0,0.0,40600.0,96000.0,,Linpack,МФлоп/с,0x IBM POWER4+ (2 cores),"","",н/д,н/д,н/д,Промышленность,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 96000.0,ОС: AIX | Область применения: Промышленность
157,"",44,,Top50 position (#2),2004-01-01,,Оскольский электрометаллургический комбинат,Старый Оскол,IBM,16,0,0,2,32.0,40600.0,96000.0,,Linpack,МФлоп/с,16x IBM POWER4+ (2 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 96000.0,ОС: AIX | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
129,TBridge8i,46,27,Top50 position (#2),2004-01-01,,Центр Кластерных Технологий,Москва,Т‑Платформы,8,0,0,4,4.0,37320.0,44800.0,34560,Linpack,МФлоп/с,8x Intel Itanium (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 8 | Количество CPU: 8 | Rpeak (МФлоп/с): 44800.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat Enterprise Linux 3 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: InfiniBand
204,"",47,,Top50 position (#2),2005-04-05,,Факультет Вычислительной математики и кибернетики,Москва,IBM,0,0,0,0,0.0,36600.0,83200.0,,Linpack,МФлоп/с,0x IBM POWER4 (2 cores),"","",н/д,н/д,н/д,Наука и образование,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 83200.0,Область применения: Наука и образование
137,KubanCluster,48,28,Top50 position (#2),2004-01-01,,КГУ,Краснодар,"Институт системного программирования РАН (ИСП РАН), C.I.Technology",16,0,0,8,1.0,35540.0,64000.0,29000,Linpack,МФлоп/с,16x AMD Athlon MP 2400+ (1 cores),"","",Myrinet 2000,н/д,Fast Ethernet,Исследования,н/д,Количество ядер: 16 | Количество CPU: 16 | Rpeak (МФлоп/с): 64000.0,Семейство коммуникационной сети: Myrinet | ОС: RedHat Linux 9.0 | Транспортная сеть: Fast Ethernet | Область применения: Исследования | Коммуникационная сеть: Myrinet 2000
125,МВС-1000/50Н,49,29,Top50 position (#2),2001-01-01,,ИВМиМГ,Новосибирск,ФГУП 'Квант',32,0,0,16,2.0,33180.0,53000.0,43200,Linpack,МФлоп/с,32x HP Alpha 21264 (1 cores),"","",Myrinet,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 32 | Количество CPU: 32 | Rpeak (МФлоп/с): 53000.0,Семейство коммуникационной сети: Myrinet | ОС: Linux | Транспортная сеть: Fast Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet
63,"",50,30,Top50 position (#2),2003-01-01,,ЮгИНФО,Ростов-на-Дону,Собственная сборка,10,0,0,10,0.512,32600.0,48000.0,,Linpack,МФлоп/с,10x Intel Pentium IV (1 cores),"","",Gigabit Ethernet,н/д,Fast Ethernet,Наука и образование,н/д,Количество ядер: 10 | Количество CPU: 10 | Rpeak (МФлоп/с): 48000.0,ОС: Linux | Транспортная сеть: Fast Ethernet | Коммуникационная сеть: Gigabit Ethernet | Область применения: Наука и образование | Семейство коммуникационной сети: Ethernet
