ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
395,Cluster Platform 3000BL 2x220,3,3,Top50 position (#17),2010-01-01,,РНЦ Курчатовский институт,Москва,Hewlett‑Packard,0,0,0,0,0.0,101213000.0,123648000.0,,Linpack,МФлоп/с,0x Intel Xeon E5472 (4 cores),"","",Infiniband 4x DDR,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 10304 | Количество CPU: 2576 | Rpeak (МФлоп/с): 123648000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: Infiniband 4x DDR
476,Ломоносов,1,,Top50 position (#17),2012-01-01,2020-06-05,Московский государственный университет имени М.В.Ломоносова,Москва,Т‑Платформы,12406,2130,0,6199,12.0,901900000.0,1700209000.0,2142719,Linpack,МФлоп/с,8320x Intel Xeon X5570 (4 cores) / 520x Intel Xeon X5570 (4 cores) / 1280x Intel Xeon X5670 (6 cores) / 80x Intel Xeon X5670 (6 cores) / 60x IBM PowerXCell 8i (9 cores) / 1554x Intel Xeon E5630 (4 cores) / 576x Intel Xeon E5630 (4 cores) / 16x Intel Xeon X7560 (8 cores),1554x NVIDIA Tesla X2070 (16 cores) / 576x NVIDIA Tesla X2070 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 82468 | Количество CPU: 12422 | Rpeak (МФлоп/с): 1700209000.0,Топология: FatTree | Семейство коммуникационной сети: InfiniBand | ОС: Clustrx | Коммуникационная сеть: QDR Infiniband | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet
471,МВС-100К,2,2,Top50 position (#17),2009-01-01,,Межведомственный суперкомпьютерный центр,Москва,Hewlett‑Packard,2550,152,0,1275,12.288,119930000.0,227841280.0,,Linpack,МФлоп/с,148x Intel Xeon X5670 (6 cores) / 384x Intel Xeon X5365 (4 cores) / 1980x Intel Xeon E5450 (4 cores) / 38x Intel Xeon X5675 (6 cores),152x NVIDIA Tesla M2090 (16 cores),"",Infiniband 4x DDR,Gigabit Ethernet,2xGigabit Ethernet,Наука и образование,н/д,Количество ядер: 13004 | Количество CPU: 2370 | Rpeak (МФлоп/с): 227841280.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 5.6 | Транспортная сеть: 2xGigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: Infiniband 4x DDR
470,СКИФ-Аврора ЮУрГУ,4,4,Top50 position (#17),2010-01-01,,Южно‑Уральский государственный университет,Челябинск,Группа компаний РСК,0,0,0,0,0.0,100348830.0,117642240.0,900816,Linpack,МФлоп/с,0x Intel Xeon X5680 (6 cores),"","",QDR Infiniband,н/д,н/д,Наука и образование,н/д,Количество ядер: 8832 | Количество CPU: 1472 | Rpeak (МФлоп/с): 117642240.0,Семейство коммуникационной сети: InfiniBand | Топология: Трехмерный тор | Коммуникационная сеть: QDR Infiniband | ОС: SKIF ALT Linux | Область применения: Наука и образование
448,УРАН,5,5,Top50 position (#17),2011-01-01,2013-04-02,ИММ,Екатеринбург,"Hewlett‑Packard, Открытые технологии",476,240,0,238,48.0,75200000.0,160000000.0,3500000,Linpack,МФлоп/с,40x Intel Xeon X5675 (6 cores) / 20x Intel Xeon X5675 (6 cores) / 384x Intel Xeon E5450 (4 cores) / 32x Intel Xeon E5450 (4 cores),160x NVIDIA Tesla M2050 (14 cores) / 80x NVIDIA Tesla M2090 (16 cores),"",Infiniband 4x DDR,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 5544 | Количество CPU: 476 | Rpeak (МФлоп/с): 160000000.0,Семейство коммуникационной сети: InfiniBand | ОС: Red Hat Enterprise Linux 6 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: Infiniband 4x DDR
477,HPC3G,6,,Top50 position (#17),2012-01-01,,"НИЦ ""Курчатовский институт""",Москва,Hewlett‑Packard,160,240,0,80,24.0,69600000.0,133900000.0,,Linpack,МФлоп/с,152x Intel Xeon X5650 (6 cores) / 8x Intel Xeon X5670 (6 cores),228x NVIDIA Tesla M2070 (14 cores) / 12x NVIDIA Tesla M2050 (14 cores),"",Gigabit Ethernet,Fast Ethernet,QDR Infiniband,Наука и образование,н/д,Количество ядер: 4320 | Количество CPU: 160 | Rpeak (МФлоп/с): 133900000.0,ОС: CentOS 5 | Сервисная сеть: Fast Ethernet | Область применения: Наука и образование | Транспортная сеть: QDR Infiniband | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
469,HP DL160 Cluster G6,7,7,Top50 position (#17),2012-03-27,,Web Content Provider,,Hewlett‑Packard,2004,0,0,1002,0.0,59903000.0,115430400.0,,Linpack,МФлоп/с,2004x Intel Xeon E5645 (6 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 12024 | Количество CPU: 2004 | Rpeak (МФлоп/с): 115430400.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
455,"",8,8,Top50 position (#17),2011-01-01,2014-04-01,Нижегородский государственный университет им. Н.И. Лобачевского,Нижний Новгород,"Ниагара Компьютерс, SuperMicro",120,130,0,60,65.536,51860000.0,103310000.0,652000,Linpack,МФлоп/с,20x Intel Xeon E5-2660 (8 cores) / 100x Intel Xeon E5-2660 (8 cores),30x NVIDIA Tesla M2090 (16 cores) / 100x NVIDIA Tesla M2090 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 3040 | Количество CPU: 120 | Rpeak (МФлоп/с): 103310000.0,Семейство коммуникационной сети: InfiniBand | ОС: HPC Server | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
441,BladeCenter HS22 Cluster,9,9,Top50 position (#17),2011-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,49430400.0,88772600.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 8772 | Количество CPU: 1462 | Rpeak (МФлоп/с): 88772600.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
464,Cyberia,10,10,Top50 position (#17),2011-01-01,2016-03-29,Межрегиональный супервычислительный центр,Томск,Т‑Платформы,1280,0,0,640,8.192,47880000.0,62351000.0,880200,Linpack,МФлоп/с,564x Intel Xeon 5150 (2 cores) / 380x Intel Xeon X5670 (6 cores) / 80x Intel Xeon X5670 (6 cores) / 256x Intel Xeon X5670 (6 cores),"","",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 5424 | Количество CPU: 1280 | Rpeak (МФлоп/с): 62351000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 5.5 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
342,СКИФ МГУ Чебышёв,11,11,Top50 position (#17),2008-01-01,2018-03-03,Московский государственный университет имени М.В.Ломоносова,Москва,СКИФ,1266,0,0,633,8.192,47320000.0,60000000.0,740000,Linpack,МФлоп/с,1058x Intel Xeon E5472 (4 cores) / 128x Intel Xeon E5472 (4 cores) / 64x Intel Xeon E5472 (4 cores) / 16x Intel Xeon E5472 (4 cores),"","",InfiniBand,СКИФ-ServNet + IPMI,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 5000 | Количество CPU: 1250 | Rpeak (МФлоп/с): 60000000.0,Семейство коммуникационной сети: InfiniBand | ОС: AltLinux HPC | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet + IPMI | Коммуникационная сеть: InfiniBand
444,xSeries x3650M3,12,12,Top50 position (#17),2011-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,45508600.0,81729100.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 8076 | Количество CPU: 1346 | Rpeak (МФлоп/с): 81729100.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
442,BladeCenter HS22 Cluster,13,13,Top50 position (#17),2011-01-01,,Банковский сектор,Москва,IBM,0,0,0,0,0.0,44629400.0,80150400.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 7920 | Количество CPU: 1320 | Rpeak (МФлоп/с): 80150400.0,ОС: Linux | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
443,BladeCenter HS22 Cluster,14,14,Top50 position (#17),2011-01-01,,Банковский сектор,Москва,IBM,0,0,0,0,0.0,44629400.0,80150400.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 7920 | Количество CPU: 1320 | Rpeak (МФлоп/с): 80150400.0,ОС: Linux | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
411,К-100,15,15,Top50 position (#17),2010-01-01,,ИПМ им. М.В.Келдыша РАН,Москва,"ООО НПО 'Роста', ФГУП 'Квант', ИПМ им. М.В.Келдыша РАН",128,192,0,64,96.0,41140000.0,107900000.0,768000,Linpack,МФлоп/с,128x Intel Xeon X5670 (6 cores),192x NVIDIA Tesla C2050 (14 cores),"","""МВС-экспресс""",Gigabit Ethernet,InfiniBand,Наука и образование,н/д,Количество ядер: 3456 | Количество CPU: 128 | Rpeak (МФлоп/с): 107900000.0,"ОС: CentOS 5.5 | Транспортная сеть: InfiniBand | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: ""МВС-экспресс"""
457,Гибрид,16,16,Top50 position (#17),2011-01-01,,ССКЦ,Новосибирск,"Hewlett‑Packard, Нонолет",80,120,0,40,98.304,38210000.0,85694400.0,274000,Linpack,МФлоп/с,80x Intel Xeon X5670 (6 cores),120x NVIDIA Tesla M2090 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 2400 | Количество CPU: 80 | Rpeak (МФлоп/с): 85694400.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat 5.4 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
420,xSeries x3650 Cluster,18,18,Top50 position (#17),2010-01-01,,Classified,Москва,IBM,0,0,0,0,0.0,37497000.0,65739500.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 6496 | Количество CPU: 1624 | Rpeak (МФлоп/с): 65739500.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
421,BladeCenter HS22 Cluster,19,19,Top50 position (#17),2010-01-01,,IT‑Services,Москва,IBM,0,0,0,0,0.0,36619600.0,64201300.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 6344 | Количество CPU: 1586 | Rpeak (МФлоп/с): 64201300.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
459,ТОРНАДО МФТИ,20,20,Top50 position (#17),2012-01-01,2013-04-02,Лаборатория I‑SCALARE,Долгопрудный,Группа компаний РСК,224,0,0,112,65.536,36280000.0,41574000.0,904320,Linpack,МФлоп/с,224x Intel Xeon E5-2690 (8 cores),"","",QDR Infiniband,IPMI,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 1792 | Количество CPU: 224 | Rpeak (МФлоп/с): 41574000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 6.2 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: IPMI | Коммуникационная сеть: QDR Infiniband
475,Минин,21,,Top50 position (#17),2012-01-01,2013-04-02,ОАО ЦНИИ Буревестник,Нижний Новгород,Т‑Платформы,512,32,0,256,48.0,35260000.0,57621000.0,44800,Linpack,МФлоп/с,480x Intel Xeon X5675 (6 cores) / 32x Intel Xeon L5630 (4 cores),32x NVIDIA Tesla X2070 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 3520 | Количество CPU: 512 | Rpeak (МФлоп/с): 57621000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Коммуникационная сеть: QDR Infiniband | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Сервисная сеть: Gigabit Ethernet
460,РСК Торнадо,23,22,Top50 position (#17),2012-01-01,,ФГБУ 'ГВЦ Росгидромета',Москва,Группа компаний РСК,192,0,0,96,65.536,32089000.0,35635000.0,794112,Linpack,МФлоп/с,192x Intel Xeon E5-2690 (8 cores),"","",QDR Infiniband,IPMI,Gigabit Ethernet,Исследования,н/д,Количество ядер: 1536 | Количество CPU: 192 | Rpeak (МФлоп/с): 35635000.0,Семейство коммуникационной сети: InfiniBand | ОС: SLES 11.1 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: IPMI | Коммуникационная сеть: QDR Infiniband
419,BladeCenter HS22 Cluster,24,23,Top50 position (#17),2010-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,31724700.0,55619500.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 5496 | Количество CPU: 1374 | Rpeak (МФлоп/с): 55619500.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
439,BladeCenter HS22 Cluster,25,24,Top50 position (#17),2010-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,28000000.0,49223700.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 4864 | Количество CPU: 1216 | Rpeak (МФлоп/с): 49223700.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
440,xSeries x3650 Cluster,26,25,Top50 position (#17),2010-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,26700000.0,46751000.0,,Linpack,МФлоп/с,0x Intel Xeon X5550 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 4384 | Количество CPU: 1096 | Rpeak (МФлоп/с): 46751000.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
467,Вычислительный кластер &quotАкадемик В.М. Матросов&quot,27,26,Top50 position (#17),2012-01-01,,Институт динамики систем и теории управления (ИДСТУ) СО РАН,Иркутск,Т‑Платформы,220,0,0,110,64.0,25120000.0,33700000.0,744000,Linpack,МФлоп/с,220x AMD Opteron 6276 (16 cores),"","",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 3520 | Количество CPU: 220 | Rpeak (МФлоп/с): 33700000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 5 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
338,KIAE HPC Cluster,28,27,Top50 position (#17),2008-01-01,,РНЦ Курчатовский институт,Москва,Hewlett‑Packard,864,0,0,432,32.768,25080000.0,34268000.0,460000,Linpack,МФлоп/с,64x Intel Xeon X5365 (4 cores) / 128x Intel Xeon X5365 (4 cores) / 672x Intel Xeon E5345 (4 cores),"","",Infiniband 4x DDR,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 3456 | Количество CPU: 864 | Rpeak (МФлоп/с): 34268000.0,Семейство коммуникационной сети: InfiniBand | ОС: RHEL AS release 4 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Infiniband 4x DDR | Сервисная сеть: Gigabit Ethernet
453,НКС-30Т,30,29,Top50 position (#17),2009-01-01,,ССКЦ,Новосибирск,"Hewlett‑Packard, Нонолет",576,0,0,288,16.384,21920000.0,30008000.0,758528,Linpack,МФлоп/с,128x Intel Xeon E5450 (4 cores) / 256x Intel Xeon E5540 (4 cores) / 192x Intel Xeon X5670 (6 cores),"","",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 2688 | Количество CPU: 576 | Rpeak (МФлоп/с): 30008000.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat 5.4 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
435,Ариан Кузьмин CPU архитектуры,31,30,Top50 position (#17),2011-01-01,,Центр прикладных вычислительных технологий,Якутск,"Hewlett‑Packard, INLINE Group",320,0,0,160,49.152,20210000.0,23500000.0,908040,Linpack,МФлоп/с,320x Intel Xeon X5675 (6 cores),"","",QDR Infiniband,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 1920 | Количество CPU: 320 | Rpeak (МФлоп/с): 23500000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: QDR Infiniband
473,Нежеголь,32,,Top50 position (#17),2012-01-01,,НИУ БелГУ,Белгород,Т‑Платформы,80,80,0,40,64.0,19470000.0,32744000.0,370688,Linpack,МФлоп/с,80x Intel Xeon E5-2665 (8 cores),80x NVIDIA Tesla M2090 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 980 | Количество CPU: 40 | Rpeak (МФлоп/с): 32744000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Коммуникационная сеть: QDR Infiniband | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet
437,Вычислительный комплекс СПбГУ CPU-GPU архитектуры,33,31,Top50 position (#17),2011-01-01,,Ресурсный центр Вычислительный центр СПбГУ,Санкт-Петербург,Hewlett‑Packard,48,72,0,24,98.304,17662000.0,40143000.0,512256,Linpack,МФлоп/с,48x Intel Xeon X5675 (6 cores),72x NVIDIA Tesla M2070 (14 cores),"",QDR Infiniband,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 1536 | Количество CPU: 48 | Rpeak (МФлоп/с): 40143000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: QDR Infiniband
466,"",34,32,Top50 position (#17),2011-01-01,2014-09-23,Отделение гидродинамики,Санкт-Петербург,Т‑Платформы,200,0,0,100,65.536,17380000.0,21120000.0,814000,Linpack,МФлоп/с,200x AMD Opteron 6174 (12 cores),"","",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 2400 | Количество CPU: 200 | Rpeak (МФлоп/с): 21120000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
