ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
184,МВС-15000БМ,1,,Top50 position (#3),2005-01-01,2006-04-04,Межведомственный суперкомпьютерный центр,Москва,"МСЦ, ФГУП 'Квант', ИПМ им. М.В.Келдыша РАН",924,0,0,462,4.0,5355000.0,8131200.0,415800,Linpack,МФлоп/с,924x IBM PowerPC 970 (1 cores),"","",Myrinet,н/д,2xGigabit Ethernet,Наука и образование,н/д,Количество ядер: 924 | Количество CPU: 924 | Rpeak (МФлоп/с): 8131200.0,Семейство коммуникационной сети: Myrinet | ОС: SuSE SLES9 | Транспортная сеть: 2xGigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet
134,СКИФ К-1000,2,2,Top50 position (#3),2004-01-01,,ОИПИ,Минск,СКИФ,576,0,0,288,4.0,2032000.0,2534400.0,274000,Linpack,МФлоп/с,576x AMD Opteron 248 (1 cores),"","",InfiniBand,СКИФ-ServNet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 576 | Количество CPU: 576 | Rpeak (МФлоп/с): 2534400.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 8 + SP3 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: InfiniBand
186,МВС-6000,3,,Top50 position (#3),2005-01-01,,Межведомственный суперкомпьютерный центр,Москва,Hewlett‑Packard,256,0,0,128,2.048,1293000.0,1536000.0,180000,Linpack,МФлоп/с,256x Intel Itanium 2 (1 cores),"","",Myrinet 2000,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 256 | Количество CPU: 256 | Rpeak (МФлоп/с): 1536000.0,Семейство коммуникационной сети: Myrinet | ОС: RHEL 3 | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
195,"",4,,Top50 position (#3),2005-01-01,,НПО 'Сатурн',Рыбинск,"IBM, КРОК",128,0,0,64,4.096,768000.0,922000.0,140000,Linpack,МФлоп/с,128x Intel Xeon EM64T (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 922000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: InfiniBand
141,"",5,3,Top50 position (#3),2004-01-01,,НИВЦ,Москва,Hewlett‑Packard,160,0,0,80,4.0,512000.0,704000.0,160000,Linpack,МФлоп/с,160x AMD Opteron 248 (1 cores),"","",InfiniBand,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 160 | Количество CPU: 160 | Rpeak (МФлоп/с): 704000.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Fast Ethernet | Коммуникационная сеть: InfiniBand
64,ArmCluster,6,5,Top50 position (#3),2004-01-01,2007-04-11,ИПИА,Ереван,"ИПИА НАН РА, C.I.Technology, Институт системного программирования РАН (ИСП РАН)",128,0,0,64,1.0,483600.0,783360.0,81600,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 783360.0,Семейство коммуникационной сети: Myrinet | ОС: Red Hat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: Myrinet | Область применения: Наука и образование
61,СКИФ K-500,7,6,Top50 position (#3),2003-01-01,,ОИПИ,Минск,СКИФ,128,0,0,64,2.0,475300.0,716800.0,123000,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",SCI,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 716800.0,Семейство коммуникационной сети: SCI | ОС: RedHat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
122,"",8,7,Top50 position (#3),2003-01-01,2007-04-11,СберБанк,Москва,Hewlett‑Packard,0,0,0,0,0.0,438600.0,768000.0,,Linpack,МФлоп/с,0x HP PA-RISC (1 cores),"","",н/д,н/д,н/д,Финансы,н/д,Количество ядер: 256 | Количество CPU: 256 | Rpeak (МФлоп/с): 768000.0,Область применения: Финансы
196,"",9,,Top50 position (#3),2005-01-01,,,,Hewlett‑Packard,208,0,0,4,128.0,349600.0,699200.0,,Linpack,МФлоп/с,64x HP PA-RISC 8800 (2 cores) / 64x HP PA-RISC 8700 (1 cores) / 48x HP PA-RISC 8700+ (1 cores) / 32x HP PA-8600 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 208 | Количество CPU: 208 | Rpeak (МФлоп/с): 699200.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
191,"",10,,Top50 position (#3),2005-01-01,,,,IBM,64,0,0,2,224.0,342400.0,486400.0,,Linpack,МФлоп/с,64x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
