ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
186,МВС-6000,11,8,Top50 position (#7),2005-01-01,,Межведомственный суперкомпьютерный центр,Москва,Hewlett‑Packard,256,0,0,128,2.048,1293000.0,1536000.0,180000,Linpack,МФлоп/с,256x Intel Itanium 2 (1 cores),"","",Myrinet 2000,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 256 | Количество CPU: 256 | Rpeak (МФлоп/с): 1536000.0,Семейство коммуникационной сети: Myrinet | ОС: RHEL 3 | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
275,"",12,,Top50 position (#7),2007-01-01,2008-09-23,Лаборатория Информационных Технологий,Дубна,Т‑Платформы,120,0,0,60,8.192,1124000.0,2554000.0,,Linpack,МФлоп/с,120x Intel Xeon 5150 (2 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 240 | Количество CPU: 120 | Rpeak (МФлоп/с): 2554000.0,ОС: Scientific Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
267,"",13,9,Top50 position (#7),2007-01-01,,ГИВК,Санкт-Петербург,Т‑Платформы,130,0,0,65,8.192,1035000.0,1248000.0,240000,Linpack,МФлоп/с,130x AMD Opteron 280 (2 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 260 | Количество CPU: 130 | Rpeak (МФлоп/с): 1248000.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 10 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: InfiniBand
278,T-Edge32,14,,Top50 position (#7),2007-01-01,,Академия маркетинга и социально‑информационных технологий,Краснодар,Т‑Платформы,32,0,0,16,0.004,798100.0,1192000.0,121000,Linpack,МФлоп/с,32x Intel Xeon EM64T (1 cores),"","",QLogic InfiniPath,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 32 | Rpeak (МФлоп/с): 1192000.0,ОС: SUSE LINUX Enterprise Server 10.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: QLogic InfiniPath
263,СКИФ Политех,15,10,Top50 position (#7),2007-01-01,,Кибернетический центр,Томск,Т‑Платформы,48,0,0,24,8.192,791000.0,1021000.0,150000,Linpack,МФлоп/с,48x Intel Xeon 5150 (2 cores),"","",QLogic InfiniPath,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 96 | Количество CPU: 48 | Rpeak (МФлоп/с): 1021000.0,ОС: SUSE Linux Enterprise Server 10 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: QLogic InfiniPath
195,"",16,11,Top50 position (#7),2005-01-01,,НПО 'Сатурн',Рыбинск,"IBM, КРОК",128,0,0,64,4.096,768000.0,922000.0,140000,Linpack,МФлоп/с,128x Intel Xeon EM64T (1 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 922000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: InfiniBand
281,"",17,,Top50 position (#7),2007-01-01,,ИСП,Москва,Институт системного программирования РАН (ИСП РАН),96,0,0,12,8.192,652000.0,1021000.0,101527,Linpack,МФлоп/с,96x Intel Xeon EM64T (1 cores),"","",Myrinet 2000,Fast Ethernet,Fast Ethernet,Наука и образование,н/д,Количество ядер: 96 | Количество CPU: 24 | Rpeak (МФлоп/с): 1021000.0,Семейство коммуникационной сети: Myrinet | ОС: Linux | Транспортная сеть: Fast Ethernet | Сервисная сеть: Fast Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
224,"",18,12,Top50 position (#7),2005-01-01,,,,"IBM, КРОК",128,0,0,2,256.0,642000.0,972800.0,,Linpack,МФлоп/с,128x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 972800.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
214,T-Edge152,19,13,Top50 position (#7),2005-01-01,,Paradigm Geophysical,Москва,Т‑Платформы,152,0,0,76,4.096,592800.0,1033600.0,174000,Linpack,МФлоп/с,152x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 152 | Количество CPU: 152 | Rpeak (МФлоп/с): 1033600.0,ОС: RedHat Enterprise Linux 3 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
256,Армкластер,20,14,Top50 position (#7),2004-01-01,,ИПИА,Ереван,"ИПИА НАН РА, C.I.Technology, Институт системного программирования РАН (ИСП РАН)",128,0,0,64,2.048,523400.0,783360.0,110080,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",Myrinet 2000,н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 783360.0,Семейство коммуникационной сети: Myrinet | ОС: RedHat 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Myrinet 2000
141,"",21,15,Top50 position (#7),2004-01-01,,НИВЦ,Москва,Hewlett‑Packard,160,0,0,80,4.0,512000.0,704000.0,160000,Linpack,МФлоп/с,160x AMD Opteron 248 (1 cores),"","",InfiniBand,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 160 | Количество CPU: 160 | Rpeak (МФлоп/с): 704000.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Fast Ethernet | Коммуникационная сеть: InfiniBand
279,SysBiont,22,,Top50 position (#7),2007-01-01,,ГУ НИИ БМХ РАМН,Москва,Hewlett‑Packard,64,0,0,32,4.096,503500.0,665600.0,55000,Linpack,МФлоп/с,64x AMD Opteron (1 cores),"","",InfiniBand,Fast Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 64 | Rpeak (МФлоп/с): 665600.0,Семейство коммуникационной сети: InfiniBand | ОС: Windows | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: InfiniBand
274,Kraftway Cluster H20,23,,Top50 position (#7),2007-01-01,,УОИГМ (Управление Обработки И Интерпретации Геофизических Материалов),Ухта,Kraftway Corporation Pls.,32,0,0,16,8.192,491000.0,768000.0,12147,Linpack,МФлоп/с,30x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Исследования,н/д,Количество ядер: 64 | Количество CPU: 32 | Rpeak (МФлоп/с): 768000.0,ОС: CenOS | Область применения: Исследования | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
61,СКИФ K-500,24,16,Top50 position (#7),2003-01-01,,ОИПИ,Минск,СКИФ,128,0,0,64,2.0,475300.0,716800.0,123000,Linpack,МФлоп/с,128x Intel Xeon (1 cores),"","",SCI,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 716800.0,Семейство коммуникационной сети: SCI | ОС: RedHat Linux 9.0 | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: SCI | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet
237,"",25,17,Top50 position (#7),2005-01-01,,Landmark,Москва,"IBM, Verysel‑проекты",86,0,0,43,4.0,439600.0,619200.0,,Linpack,МФлоп/с,84x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 86 | Количество CPU: 86 | Rpeak (МФлоп/с): 619200.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
283,СКИФ T-Forge48,26,,Top50 position (#7),2007-01-01,,НИВЦ,Москва,Т‑Платформы,48,0,0,24,16.384,439500.0,499200.0,215000,Linpack,МФлоп/с,48x AMD Opteron 285 (2 cores),"","",QLogic InfiniPath,СКИФ-ServNet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 96 | Количество CPU: 48 | Rpeak (МФлоп/с): 499200.0,ОС: SUSE Linux Enterprise Server 10 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: QLogic InfiniPath
284,СКИФ T-Forge48,27,,Top50 position (#7),2007-01-01,2008-03-27,НИВЦ,Москва,Т‑Платформы,48,0,0,24,16.384,432000.0,499200.0,215000,Linpack,МФлоп/с,48x AMD Opteron 285 (2 cores),"","",QLogic InfiniPath,СКИФ-ServNet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 96 | Количество CPU: 48 | Rpeak (МФлоп/с): 499200.0,ОС: SUSE Linus Enterprise Server 10 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: QLogic InfiniPath
271,ganimed.icmp.lviv.ua,28,,Top50 position (#7),2006-01-01,,Институт физики конденсированного состояния НАН Украины,Львов,ПНВП 'ЮСТАР',34,0,0,17,4.0,394800.0,544000.0,83000,Linpack,МФлоп/с,34x Intel Xeon 5130 (2 cores),"","",InfiniBand,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 68 | Количество CPU: 34 | Rpeak (МФлоп/с): 544000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: InfiniBand
259,Kraftway G-Scale b-Series,29,20,Top50 position (#7),2006-01-01,,Центр Исследований и Экспертизы,Москва,"собственная сборка на платформе Bull, Kraftway Corporation Pls.",32,0,0,4,256.0,377000.0,410000.0,150000,Linpack,МФлоп/с,32x Intel Itanium 2 (1 cores),"","","QsNet, InfiniBand, BULL FAME NUMA intercnection",Fast Ethernet,Fast Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 32 | Rpeak (МФлоп/с): 410000.0,"Семейство коммуникационной сети: QsNet | ОС: Linux Bull Advanced Linux v4 build 5.1 Ядро ОС: 2.6.18-B64k.1.7 | Транспортная сеть: Fast Ethernet | Сервисная сеть: Fast Ethernet | Область применения: Исследования | Коммуникационная сеть: QsNet, InfiniBand, BULL FAME NUMA intercnection"
254,"",30,21,Top50 position (#7),2006-01-01,,,,Hewlett‑Packard,76,0,0,38,4.0,364800.0,486400.0,,Linpack,МФлоп/с,76x Intel Itanium 2 (1 cores),"","",InfiniBand,н/д,н/д,Наука и образование,н/д,Количество ядер: 76 | Количество CPU: 76 | Rpeak (МФлоп/с): 486400.0,Семейство коммуникационной сети: InfiniBand | ОС: HP-UX | Область применения: Наука и образование | Коммуникационная сеть: InfiniBand
239,"",31,22,Top50 position (#7),2005-01-01,,Schlumberger,Москва,"IBM, X‑COM",100,0,0,50,2.0,350300.0,586000.0,,Linpack,МФлоп/с,96x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores) / 2x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 104 | Количество CPU: 104 | Rpeak (МФлоп/с): 586000.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
196,"",32,23,Top50 position (#7),2005-01-01,,,,Hewlett‑Packard,208,0,0,4,128.0,349600.0,699200.0,,Linpack,МФлоп/с,64x HP PA-RISC 8800 (2 cores) / 64x HP PA-RISC 8700 (1 cores) / 48x HP PA-RISC 8700+ (1 cores) / 32x HP PA-8600 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 208 | Количество CPU: 208 | Rpeak (МФлоп/с): 699200.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
261,"",33,24,Top50 position (#7),2006-01-01,,ПНВП 'ЮСТАР',Киев,"Медиа Меджик, ПНВП 'ЮСТАР'",20,0,0,10,4.096,348200.0,480000.0,68500,Linpack,МФлоп/с,20x Intel Xeon 5160 (2 cores),"","",InfiniBand,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 40 | Количество CPU: 20 | Rpeak (МФлоп/с): 480000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 4.4 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: InfiniBand
191,"",34,25,Top50 position (#7),2005-01-01,,,,IBM,64,0,0,2,224.0,342400.0,486400.0,,Linpack,МФлоп/с,64x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
221,"",35,26,Top50 position (#7),2004-01-01,,,,"IBM, КРОК",64,0,0,3,128.0,342400.0,486400.0,,Linpack,МФлоп/с,32x IBM POWER4+ (2 cores) / 16x IBM POWER4+ (2 cores) / 16x IBM POWER5 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 486400.0,ОС: AIX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
269,T-Edge32,36,27,Top50 position (#7),2007-01-01,,Физический факультет,Москва,Т‑Платформы,32,0,0,16,8.192,334300.0,409600.0,120000,Linpack,МФлоп/с,32x Intel Xeon 5060 (2 cores),"","",InfiniBand,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 32 | Rpeak (МФлоп/с): 409600.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat Enterprise Linux AS 4 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: InfiniBand
234,"",37,28,Top50 position (#7),2005-01-01,,ТатНефтеГеофизика,Бугульма,"IBM, ROY Int",68,0,0,34,4.0,305900.0,489600.0,,Linpack,МФлоп/с,52x Intel Xeon EM64T (1 cores) / 16x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 489600.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
233,"",38,29,Top50 position (#7),2005-01-01,,СевМорНефтеГеофизика,Москва,"INLINE Group, IBM",66,0,0,33,2.0,291000.0,475200.0,,Linpack,МФлоп/с,2x Intel Xeon EM64T (1 cores) / 64x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 68 | Количество CPU: 68 | Rpeak (МФлоп/с): 475200.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
238,"",39,30,Top50 position (#7),2005-01-01,,Petroalliance,Москва,"IBM, Verysel‑проекты",72,0,0,36,2.0,287900.0,460800.0,,Linpack,МФлоп/с,64x Intel Xeon EM64T (1 cores) / 8x Intel Xeon EM64T (1 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 72 | Количество CPU: 72 | Rpeak (МФлоп/с): 460800.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
250,T-Edge64,40,31,Top50 position (#7),2006-01-01,,Кыргизско Российский Славянский Университет,Бишкек,Т‑Платформы,64,0,0,32,2.048,286700.0,384000.0,80000,Linpack,МФлоп/с,64x Intel Xeon EM64T (1 cores),"","",Myrinet,н/д,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 384000.0,Семейство коммуникационной сети: Myrinet | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: Myrinet
198,"",41,32,Top50 position (#7),2005-01-01,,,,Hewlett‑Packard,128,0,0,2,128.0,281600.0,563200.0,,Linpack,МФлоп/с,128x HP PA-RISC 8900 (2 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 128 | Количество CPU: 128 | Rpeak (МФлоп/с): 563200.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
149,СКИТ-2 (ic uCube x64),42,33,Top50 position (#7),2004-01-01,,Институт кибернетики им. В.М. Глушкова,Киев,"Институт Кибернетики НАН Украины, ПНВП 'ЮСТАР'",64,0,0,32,2.0,278300.0,358400.0,84800,Linpack,МФлоп/с,64x Intel Itanium 2 (1 cores),"","",SCI,Fast Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 64 | Количество CPU: 64 | Rpeak (МФлоп/с): 358400.0,Семейство коммуникационной сети: SCI | ОС: Red Hat Enterprise Linux AS 3 | Сервисная сеть: Fast Ethernet | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: SCI
251,T-Forge 34,43,34,Top50 position (#7),2006-01-01,,Якутский Государственный Университет,Якутск,Т‑Платформы,34,0,0,17,8.192,278200.0,326400.0,110000,Linpack,МФлоп/с,34x AMD Opteron 280 (2 cores),"","",InfiniBand,СКИФ-ServNet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 34 | Количество CPU: 34 | Rpeak (МФлоп/с): 326400.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: InfiniBand
200,"",44,35,Top50 position (#7),2005-01-01,,,,Hewlett‑Packard,148,0,0,4,96.0,278000.0,556000.0,,Linpack,МФлоп/с,96x HP PA-RISC 8800 (2 cores) / 32x HP PA-RISC 8700+ (1 cores) / 20x HP PA-RISC 8700 (1 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 148 | Количество CPU: 148 | Rpeak (МФлоп/с): 556000.0,ОС: HP-UX | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
272,Энергет,45,,Top50 position (#7),2007-01-01,,Кафедра Высокопроизводительных вычислительных систем,Иваново,Собственная сборка,64,0,0,32,4.096,277000.0,512000.0,100000,Linpack,МФлоп/с,64x AMD Opteron 270 (2 cores),"","",Gigabit Ethernet,Fast Ethernet,н/д,Наука и образование,н/д,Количество ядер: 128 | Количество CPU: 64 | Rpeak (МФлоп/с): 512000.0,ОС: Slackware (SLAMD 64) | Сервисная сеть: Fast Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
213,Infinity,46,36,Top50 position (#7),2004-01-01,,Суперкомпьютерный центр,Челябинск,Т‑Платформы,52,0,0,26,2.0,270100.0,333200.0,60000,Linpack,МФлоп/с,52x Intel Xeon EM64T (1 cores),"","",Infiniband (PCI-Express),н/д,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 52 | Количество CPU: 52 | Rpeak (МФлоп/с): 333200.0,Семейство коммуникационной сети: InfiniBand | ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: Infiniband (PCI-Express)
252,T-Forge 48,47,37,Top50 position (#7),2006-01-01,,Научно‑исследовательский институт прикладной акустики,Дубна,Т‑Платформы,52,0,0,26,4.096,270000.0,360000.0,98000,Linpack,МФлоп/с,52x AMD Opteron 265 (2 cores),"","",Gigabit Ethernet,СКИФ-ServNet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 48 | Количество CPU: 48 | Rpeak (МФлоп/с): 360000.0,ОС: SUSE Linux Enterprise Server 9.0 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: СКИФ-ServNet | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
