ID,Name,Rank,Previous Rank,Edition,Start Date,End Date,Organization,City,Vendors,CPU Count,GPU Count,COP Count,Node Count,RAM per Node,Rmax,Rpeak,Nmax,Benchmark,Measure,CPU Info,GPU Info,COP Info,Communication Network,Service Network,Transport Network,Application Area,Operating System,Other DB Attributes,Other Dictionary Attributes
487,Cluster Platform 3000 BL460c Gen8,16,12,Top50 position (#22),2012-01-01,,IT Services Provider,,Hewlett‑Packard,0,0,0,0,0.0,83808000.0,159078000.0,,Linpack,МФлоп/с,0x Intel Xeon E5-2670 (8 cores),"","",Gigabit Ethernet,н/д,н/д,IT Services,н/д,Количество ядер: 7648 | Количество CPU: 956 | Rpeak (МФлоп/с): 159078000.0,Область применения: IT Services | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
484,РСК-Торнадо-МФТИ,17,13,Top50 position (#22),2012-01-01,,Лаборатория I‑SCALARE,Долгопрудный,Группа компаний РСК,448,0,0,224,64.0,70119100.0,83148800.0,1248239,Linpack,МФлоп/с,448x Intel Xeon E5-2690 (8 cores),"","",QDR Infiniband,Gigabit Ethernet,н/д,Исследования,н/д,Количество ядер: 3584 | Количество CPU: 448 | Rpeak (МФлоп/с): 83148800.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 6.2 | Коммуникационная сеть: QDR Infiniband | Сервисная сеть: Gigabit Ethernet | Область применения: Исследования
477,HPC3G,18,14,Top50 position (#22),2012-01-01,,"НИЦ ""Курчатовский институт""",Москва,Hewlett‑Packard,160,240,0,80,24.0,69600000.0,133900000.0,,Linpack,МФлоп/с,152x Intel Xeon X5650 (6 cores) / 8x Intel Xeon X5670 (6 cores),228x NVIDIA Tesla M2070 (14 cores) / 12x NVIDIA Tesla M2050 (14 cores),"",Gigabit Ethernet,Fast Ethernet,QDR Infiniband,Наука и образование,н/д,Количество ядер: 4320 | Количество CPU: 160 | Rpeak (МФлоп/с): 133900000.0,ОС: CentOS 5 | Сервисная сеть: Fast Ethernet | Область применения: Наука и образование | Транспортная сеть: QDR Infiniband | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
469,HP DL160 Cluster G6,19,17,Top50 position (#22),2012-03-27,,Web Content Provider,,Hewlett‑Packard,2004,0,0,1002,0.0,59903000.0,115430400.0,,Linpack,МФлоп/с,2004x Intel Xeon E5645 (6 cores),"","",Gigabit Ethernet,н/д,н/д,Промышленность,н/д,Количество ядер: 12024 | Количество CPU: 2004 | Rpeak (МФлоп/с): 115430400.0,ОС: Linux | Область применения: Промышленность | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
514,МВС-10П МП,20,,Top50 position (#22),2014-01-01,,Межведомственный суперкомпьютерный центр,Москва,Группа компаний РСК,0,0,64,64,2.0,53510000.0,77329000.0,331680,Linpack,МФлоп/с,"","",64x Intel Xeon Phi 7120D (61 cores),FDR Infiniband,Gigabit Ethernet,FDR Infiniband,Исследования,н/д,Количество ядер: 3904 | Количество CPU: 64 | Rpeak (МФлоп/с): 77329000.0,"Семейство коммуникационной сети: InfiniBand | ОС: Linux 2.6.38.8, Intel MPSS 3.4.2 | Транспортная сеть: FDR Infiniband | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: FDR Infiniband"
441,BladeCenter HS22 Cluster,21,19,Top50 position (#22),2011-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,49430400.0,88772600.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 8772 | Количество CPU: 1462 | Rpeak (МФлоп/с): 88772600.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
464,Cyberia,22,20,Top50 position (#22),2011-01-01,2016-03-29,Межрегиональный супервычислительный центр,Томск,Т‑Платформы,1280,0,0,640,8.192,47880000.0,62351000.0,880200,Linpack,МФлоп/с,564x Intel Xeon 5150 (2 cores) / 380x Intel Xeon X5670 (6 cores) / 80x Intel Xeon X5670 (6 cores) / 256x Intel Xeon X5670 (6 cores),"","",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 5424 | Количество CPU: 1280 | Rpeak (МФлоп/с): 62351000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 5.5 | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
342,СКИФ МГУ Чебышёв,23,21,Top50 position (#22),2008-01-01,2018-03-03,Московский государственный университет имени М.В.Ломоносова,Москва,СКИФ,1266,0,0,633,8.192,47320000.0,60000000.0,740000,Linpack,МФлоп/с,1058x Intel Xeon E5472 (4 cores) / 128x Intel Xeon E5472 (4 cores) / 64x Intel Xeon E5472 (4 cores) / 16x Intel Xeon E5472 (4 cores),"","",InfiniBand,СКИФ-ServNet + IPMI,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 5000 | Количество CPU: 1250 | Rpeak (МФлоп/с): 60000000.0,Семейство коммуникационной сети: InfiniBand | ОС: AltLinux HPC | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: СКИФ-ServNet + IPMI | Коммуникационная сеть: InfiniBand
444,xSeries x3650M3,24,22,Top50 position (#22),2011-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,45508600.0,81729100.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 8076 | Количество CPU: 1346 | Rpeak (МФлоп/с): 81729100.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
442,BladeCenter HS22 Cluster,25,23,Top50 position (#22),2011-01-01,,Банковский сектор,Москва,IBM,0,0,0,0,0.0,44629400.0,80150400.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 7920 | Количество CPU: 1320 | Rpeak (МФлоп/с): 80150400.0,ОС: Linux | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
443,BladeCenter HS22 Cluster,26,24,Top50 position (#22),2011-01-01,,Банковский сектор,Москва,IBM,0,0,0,0,0.0,44629400.0,80150400.0,,Linpack,МФлоп/с,0x Intel Xeon X5630 (4 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 7920 | Количество CPU: 1320 | Rpeak (МФлоп/с): 80150400.0,ОС: Linux | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
506,"",27,25,Top50 position (#22),2014-01-01,,Промышленность,,IBM,230,0,0,115,128.0,41630000.0,51520000.0,1,Linpack,МФлоп/с,230x Intel Xeon E5-2680v2 (10 cores),"","",FDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 2300 | Количество CPU: 230 | Rpeak (МФлоп/с): 51520000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Промышленность | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: FDR Infiniband
411,К-100,28,26,Top50 position (#22),2010-01-01,,ИПМ им. М.В.Келдыша РАН,Москва,"ООО НПО 'Роста', ФГУП 'Квант', ИПМ им. М.В.Келдыша РАН",128,192,0,64,96.0,41140000.0,107900000.0,768000,Linpack,МФлоп/с,128x Intel Xeon X5670 (6 cores),192x NVIDIA Tesla C2050 (14 cores),"","""МВС-экспресс""",Gigabit Ethernet,InfiniBand,Наука и образование,н/д,Количество ядер: 3456 | Количество CPU: 128 | Rpeak (МФлоп/с): 107900000.0,"ОС: CentOS 5.5 | Транспортная сеть: InfiniBand | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: ""МВС-экспресс"""
504,"",29,27,Top50 position (#22),2014-01-01,2016-03-29,Промышленность,,IBM,340,8,0,170,32.0,40770000.0,50460000.0,1,Linpack,МФлоп/с,196x Intel Xeon E5-2680 (8 cores) / 88x Intel Xeon E5-2680 (8 cores) / 8x Intel Xeon E5-2680 (8 cores) / 48x Intel Xeon E5-2690v2 (10 cores),8x NVIDIA Tesla M2090 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 2944 | Количество CPU: 340 | Rpeak (МФлоп/с): 50460000.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband | Область применения: Промышленность | Сервисная сеть: Gigabit Ethernet
457,Гибрид,30,28,Top50 position (#22),2011-01-01,,ССКЦ,Новосибирск,"Hewlett‑Packard, Нонолет",80,120,0,40,98.304,38210000.0,85694400.0,274000,Linpack,МФлоп/с,80x Intel Xeon X5670 (6 cores),120x NVIDIA Tesla M2090 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 2400 | Количество CPU: 80 | Rpeak (МФлоп/с): 85694400.0,Семейство коммуникационной сети: InfiniBand | ОС: RedHat 5.4 | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband
384,BladeCenter HS22 Cluster,31,29,Top50 position (#22),2009-01-01,,Банковский сектор,Москва,IBM,0,0,0,0,0.0,38097360.0,66792000.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,Финансы,н/д,Количество ядер: 6600 | Количество CPU: 1650 | Rpeak (МФлоп/с): 66792000.0,ОС: Linux | Область применения: Финансы | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
420,xSeries x3650 Cluster,32,30,Top50 position (#22),2010-01-01,,Classified,Москва,IBM,0,0,0,0,0.0,37497000.0,65739500.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 6496 | Количество CPU: 1624 | Rpeak (МФлоп/с): 65739500.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
489,Минин,33,31,Top50 position (#22),2012-01-01,,ОАО ЦНИИ Буревестник,Нижний Новгород,Т‑Платформы,512,32,0,256,48.0,36880000.0,57621000.0,44800,Linpack,МФлоп/с,480x Intel Xeon X5675 (6 cores) / 32x Intel Xeon L5630 (4 cores),32x NVIDIA Tesla X2070 (16 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Промышленность,н/д,Количество ядер: 3520 | Количество CPU: 512 | Rpeak (МФлоп/с): 57621000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Коммуникационная сеть: QDR Infiniband | Транспортная сеть: Gigabit Ethernet | Сервисная сеть: Gigabit Ethernet | Область применения: Промышленность
421,BladeCenter HS22 Cluster,34,32,Top50 position (#22),2010-01-01,,IT‑Services,Москва,IBM,0,0,0,0,0.0,36619600.0,64201300.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 6344 | Количество CPU: 1586 | Rpeak (МФлоп/с): 64201300.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
517,NORLIST,35,,Top50 position (#22),2014-01-01,,Национальная научная лаборатория коллективного пользования информационных и космических технологий,Алматы,Fujitsu,44,0,44,22,96.0,34705000.0,48315000.0,546152,Linpack,МФлоп/с,44x Intel Xeon E5-2620v2 (6 cores),"",44x Intel Xeon Phi 5110P (60 cores),QDR Infiniband,Gigabit Ethernet,10 Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 2904 | Количество CPU: 44 | Rpeak (МФлоп/с): 48315000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS 6.5 | Транспортная сеть: 10 Gigabit Ethernet | Область применения: Наука и образование | Коммуникационная сеть: QDR Infiniband | Сервисная сеть: Gigabit Ethernet
385,xSeries x3650 Cluster,36,33,Top50 position (#22),2009-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,32648200.0,57238700.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 5656 | Количество CPU: 1414 | Rpeak (МФлоп/с): 57238700.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
460,РСК Торнадо,37,34,Top50 position (#22),2012-01-01,,ФГБУ 'ГВЦ Росгидромета',Москва,Группа компаний РСК,192,0,0,96,65.536,32089000.0,35635000.0,794112,Linpack,МФлоп/с,192x Intel Xeon E5-2690 (8 cores),"","",QDR Infiniband,IPMI,Gigabit Ethernet,Исследования,н/д,Количество ядер: 1536 | Количество CPU: 192 | Rpeak (МФлоп/с): 35635000.0,Семейство коммуникационной сети: InfiniBand | ОС: SLES 11.1 | Транспортная сеть: Gigabit Ethernet | Область применения: Исследования | Сервисная сеть: IPMI | Коммуникационная сеть: QDR Infiniband
503,"",38,35,Top50 position (#22),2014-01-01,,"ФГУП ""Крыловский государственный научный центр""",Санкт-Петербург,Т‑Платформы,290,10,0,145,64.0,32040000.0,56148000.0,720000,Linpack,МФлоп/с,10x Intel Xeon E5-2697v2 (12 cores) / 80x Intel Xeon E5-2697v2 (12 cores) / 200x AMD Opteron 6174 (12 cores),10x NVIDIA Tesla K20 (13 cores),"",QDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 3610 | Количество CPU: 290 | Rpeak (МФлоп/с): 56148000.0,Семейство коммуникационной сети: InfiniBand | ОС: CentOS | Транспортная сеть: Gigabit Ethernet | Коммуникационная сеть: QDR Infiniband | Область применения: Исследования | Сервисная сеть: Gigabit Ethernet
419,BladeCenter HS22 Cluster,39,36,Top50 position (#22),2010-01-01,,Государственный сектор,Москва,IBM,0,0,0,0,0.0,31724700.0,55619500.0,,Linpack,МФлоп/с,0x Intel Xeon E5540 (4 cores),"","",Gigabit Ethernet,н/д,н/д,н/д,н/д,Количество ядер: 5496 | Количество CPU: 1374 | Rpeak (МФлоп/с): 55619500.0,ОС: Linux | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
495,HP Cluster Platfrom SL3000,40,37,Top50 position (#22),2013-01-01,,Service Provider,Москва,Hewlett‑Packard,240,240,0,120,65.536,31478000.0,157392000.0,165888,Linpack,МФлоп/с,120x Intel Xeon E5-2660 (8 cores) / 120x Intel Xeon E5-2660 (8 cores),120x NVIDIA Tesla M2070Q (14 cores) / 120x NVIDIA Tesla M2090 (16 cores),"",Gigabit Ethernet,Gigabit Ethernet,Gigabit Ethernet,Исследования,н/д,Количество ядер: 5520 | Количество CPU: 240 | Rpeak (МФлоп/с): 157392000.0,ОС: Linux | Транспортная сеть: Gigabit Ethernet | Сервисная сеть: Gigabit Ethernet | Область применения: Исследования | Коммуникационная сеть: Gigabit Ethernet | Семейство коммуникационной сети: Ethernet
516,Cherry,41,,Top50 position (#22),2014-01-01,2017-09-25,Московский институт стали и сплавов (МИСИС),Москва,Hewlett‑Packard,200,0,0,100,128.0,28144000.0,33280000.0,586152,Linpack,МФлоп/с,16x Intel Xeon E5-2670 (8 cores) / 64x Intel Xeon E5-2650v2 (8 cores) / 8x Intel Xeon E5-2650v2 (8 cores) / 112x Intel Xeon E5-2670 (8 cores),"","",FDR Infiniband,Gigabit Ethernet,Gigabit Ethernet,Наука и образование,н/д,Количество ядер: 1600 | Количество CPU: 200 | Rpeak (МФлоп/с): 33280000.0,Семейство коммуникационной сети: InfiniBand | ОС: Linux | Транспортная сеть: Gigabit Ethernet | Область применения: Наука и образование | Сервисная сеть: Gigabit Ethernet | Коммуникационная сеть: FDR Infiniband
